Flight_Date,Airline,Flight_Number,Origin_Airport,Destination_Airport,Scheduled_Departure_Hour,Scheduled_Departure_Minute,Day_of_Week,Month,Is_Weekend,Peak_Hour,Weather,Temperature_C,Humidity_pct,Wind_Speed_kmh,Visibility_km,Rainfall_mm,Cloud_Cover_pct,Origin_Congestion_Index,Previous_Flight_Delay_Minutes,Turnaround_Risk_Index,Departure_Delay,Delay_Target
2025-03-01,IndiGo,IN1601,AMD,HYD,15,50,5,3,1,0,Clear/Partly Cloudy,30.3,52.7,6.7,10.6,2.0,24.1,78.1,3,34.8,49,1
2023-06-02,IndiGo,IN3230,BLR,MAA,5,59,4,6,0,0,Clear/Partly Cloudy,31.2,64.8,3.5,11.3,0.0,28.1,64.8,5,38.9,37,1
2024-07-26,Air India,AI5506,BOM,MAA,14,55,4,7,0,0,Rain,32.1,51.1,15.8,12.2,7.9,26.6,70.7,18,49.1,56,1
2025-08-29,Air India Express,AI7449,AMD,DEL,19,40,4,8,0,1,Clear/Partly Cloudy,29.2,57.1,6.4,11.1,0.0,25.8,97.7,1,46.9,49,1
2024-08-01,IndiGo,IN4001,MAA,IXC,21,21,3,8,0,1,Clear/Partly Cloudy,34.6,47.7,3.3,12.4,0.9,11.9,70.8,12,34.6,46,1
2023-11-21,Air India,AI649,HYD,COK,20,26,1,11,0,1,Clear/Partly Cloudy,16.9,55.9,3.9,10.9,2.8,17.8,90.9,8,39.5,50,1
2025-03-22,IndiGo,IN4216,BOM,MAA,15,23,5,3,1,0,Clear/Partly Cloudy,20.3,50.2,6.0,12.3,0.0,31.5,74.1,1,27.1,36,1
2024-11-30,Vistara,VI997,AMD,CCU,23,34,5,11,1,0,Clear/Partly Cloudy,15.4,57.5,0.8,10.1,2.0,8.2,83.5,3,39.5,0,0
2024-09-08,SpiceJet,SP8334,BLR,CCU,16,57,6,9,1,0,Clear/Partly Cloudy,24.9,46.2,7.2,11.6,0.8,17.0,64.0,9,33.6,32,1
2024-06-20,IndiGo,IN8825,DEL,CCU,21,49,3,6,0,1,Clear/Partly Cloudy,32.3,58.8,5.2,9.4,0.0,15.6,93.7,3,27.9,57,1
2025-10-22,Air India,AI9290,DIU,CCU,15,27,2,10,0,0,Clear/Partly Cloudy,25.4,47.7,2.6,9.6,0.0,20.3,45.0,2,21.5,0,0
2025-12-07,Vistara,VI6456,DEL,MAA,15,30,6,12,1,0,Rain,24.5,53.4,4.5,10.2,7.4,19.8,66.4,1,35.3,48,1
2024-11-14,Air India Express,AI4576,DEL,HYD,7,57,3,11,0,1,Clear/Partly Cloudy,22.9,65.9,5.2,7.3,2.3,31.1,94.5,7,48.5,64,1
2023-10-17,Air India Express,AI1796,HYD,UDR,23,1,1,10,0,0,Clear/Partly Cloudy,24.5,50.3,2.6,11.4,0.0,27.7,41.1,21,29.2,32,1
2025-02-25,Akasa Air,AK8122,BOM,MAA,16,14,1,2,0,0,Clear/Partly Cloudy,14.0,60.0,5.9,10.1,0.4,40.3,65.2,5,33.3,38,1
2023-04-26,Air India,AI3968,BLR,HYD,20,29,2,4,0,1,Clear/Partly Cloudy,21.2,64.9,4.8,8.3,1.9,38.9,100.0,7,45.8,49,1
2024-08-24,Air India,AI1879,MAA,BOM,22,9,5,8,1,0,Clear/Partly Cloudy,27.4,60.2,5.1,9.6,2.5,23.8,82.3,5,30.5,53,1
2023-08-29,Vistara,VI3134,BKB,DEL,8,46,1,8,0,1,Clear/Partly Cloudy,29.9,71.5,0.1,10.4,2.7,24.2,69.8,12,36.4,53,1
2023-11-21,Air India,AI7023,IXG,DEL,22,52,1,11,0,0,Clear/Partly Cloudy,28.4,58.6,9.5,11.0,2.6,14.9,31.8,2,25.9,0,0
2025-01-31,Akasa Air,AK5491,DEL,TRV,5,39,4,1,0,0,Clear/Partly Cloudy,22.6,50.6,5.9,11.3,0.0,28.9,51.7,4,29.9,46,1
2025-05-03,Air India,AI487,IDR,BLR,18,23,5,5,1,1,Clear/Partly Cloudy,32.6,57.7,12.1,11.7,0.0,18.5,66.1,3,38.4,53,1
2023-05-31,Air India,AI1108,DEL,BLR,8,10,2,5,0,1,Clear/Partly Cloudy,28.8,30.7,13.7,10.2,0.0,20.8,83.3,5,35.4,0,0
2025-01-01,Air India Express,AI5944,AMD,BLR,16,28,2,1,0,0,Clear/Partly Cloudy,20.7,69.1,2.7,12.7,1.3,33.7,61.5,4,36.4,31,1
2024-02-11,IndiGo,IN7076,BOM,HYD,18,43,6,2,1,1,Rain,24.7,58.4,13.4,12.4,3.8,38.6,90.4,3,39.2,58,1
2024-08-22,Air India,AI9493,COK,DEL,18,50,3,8,0,1,Clear/Partly Cloudy,29.1,47.7,6.4,11.4,0.0,14.7,96.4,0,41.1,46,1
2024-06-06,IndiGo,IN6382,COK,DEL,19,29,3,6,0,1,Clear/Partly Cloudy,28.9,64.2,5.8,10.8,0.0,27.7,96.1,15,41.9,56,1
2023-12-20,Air India Express,AI6260,IXR,DEL,17,9,2,12,0,1,Clear/Partly Cloudy,17.1,56.2,4.2,10.8,0.0,20.9,57.6,19,37.8,42,1
2024-02-29,IndiGo,IN1802,DBR,PNQ,17,38,3,2,0,1,Clear/Partly Cloudy,20.6,54.5,1.0,10.7,1.4,52.9,44.0,0,17.5,0,0
2024-04-10,Vistara,VI7403,BOM,BLR,8,11,2,4,0,1,Clear/Partly Cloudy,30.0,50.7,4.4,11.4,0.0,14.9,85.7,4,41.3,57,1
2023-12-12,IndiGo,IN2077,CCU,BLR,13,20,1,12,0,0,Clear/Partly Cloudy,21.9,45.3,5.1,10.6,0.0,8.2,63.3,10,35.5,45,1
2023-04-18,IndiGo,IN7101,COK,DEL,21,38,1,4,0,1,Clear/Partly Cloudy,29.0,48.1,6.1,10.6,0.0,22.1,91.8,0,32.7,63,1
2024-09-28,IndiGo,IN5548,DEL,BLR,8,56,5,9,1,1,Clear/Partly Cloudy,28.5,67.4,3.6,9.3,2.0,24.9,98.2,9,43.6,55,1
2024-03-13,IndiGo,IN7877,CCU,COK,15,31,2,3,0,0,Clear/Partly Cloudy,20.8,51.2,2.2,11.2,0.0,16.2,60.0,0,25.4,42,1
2024-02-22,Air India Express,AI4684,BLR,CCU,7,6,3,2,0,1,Clear/Partly Cloudy,28.9,47.2,7.8,12.3,0.0,16.7,92.6,7,44.1,56,1
2023-08-31,Star Air,ST5220,DEL,AMD,17,40,3,8,0,1,Clear/Partly Cloudy,34.3,47.1,2.9,10.3,0.0,35.3,76.4,1,32.1,62,1
2023-01-29,IndiGo,IN5872,MAA,DEL,21,6,6,1,1,1,Rain,12.1,78.3,0.8,11.6,7.6,49.4,100.0,2,38.7,52,1
2025-06-24,Air India Express,AI6567,HYD,BLR,19,33,1,6,0,1,Clear/Partly Cloudy,34.4,58.0,2.4,11.3,1.9,13.9,95.0,8,41.6,54,1
2024-04-10,IndiGo,IN4816,MAA,DEL,21,18,2,4,0,1,Clear/Partly Cloudy,30.3,54.2,5.8,10.7,1.1,17.6,74.6,9,40.6,42,1
2025-03-30,Air India,AI9276,CCU,DEL,19,55,6,3,1,1,Rain,20.3,48.6,4.1,10.0,3.3,11.6,96.6,0,33.3,65,1
2024-09-22,IndiGo,IN528,HYD,BHO,21,54,6,9,1,1,Clear/Partly Cloudy,22.3,64.3,4.1,12.0,0.0,6.4,81.3,7,36.3,46,1
2025-12-06,SpiceJet,SP5968,BHU,CCU,11,54,5,12,1,0,Rain,23.2,48.0,3.1,10.6,4.5,21.4,52.1,16,39.0,53,1
2025-07-31,Air India,AI3893,BOM,BLR,5,55,3,7,0,0,Clear/Partly Cloudy,30.9,57.3,0.9,9.0,0.9,21.6,69.6,0,35.8,41,1
2023-10-01,IndiGo,IN5949,BOM,HYD,10,44,6,10,1,1,Clear/Partly Cloudy,25.7,51.9,2.8,13.5,0.0,4.7,100.0,15,44.2,55,1
2023-10-03,SpiceJet,SP1141,BLR,BOM,8,31,1,10,0,1,Clear/Partly Cloudy,24.1,50.7,5.7,11.3,0.4,33.6,91.3,1,32.4,59,1
2023-08-30,Akasa Air,AK6959,AMD,DEL,17,48,2,8,0,1,Rain,28.5,52.3,1.3,8.9,3.8,30.5,96.4,11,50.3,73,1
2024-04-14,Air India Express,AI6090,CCU,AMD,13,30,6,4,1,0,Clear/Partly Cloudy,30.3,53.0,1.5,9.2,0.5,34.5,65.5,10,33.5,46,1
2023-01-19,Alliance Air,AL961,BOM,DHM,9,5,3,1,0,1,Clear/Partly Cloudy,20.6,44.1,22.6,10.7,2.0,32.6,69.9,4,31.6,48,1
2025-09-27,IndiGo,IN9249,COK,BLR,21,31,5,9,1,1,Clear/Partly Cloudy,25.8,56.7,1.4,10.1,1.0,10.0,100.0,0,46.8,51,1
2023-01-15,IndiGo,IN3533,AMD,DEL,20,51,6,1,1,1,Rain,23.1,72.5,5.0,9.6,6.1,62.5,100.0,29,53.0,70,1
2025-04-21,Vistara,VI9974,AMD,BLR,10,7,0,4,0,1,Clear/Partly Cloudy,29.2,73.4,3.8,10.7,0.0,39.7,86.9,12,44.2,0,0
2023-07-31,IndiGo,IN292,DEL,VDY,18,57,0,7,0,1,Rain,40.3,64.0,9.3,11.5,4.1,43.2,69.9,8,30.7,43,1
2024-04-17,Air India Express,AI9356,BOM,BLR,15,22,2,4,0,0,Rain,28.7,50.9,12.0,12.2,3.1,15.6,70.8,0,31.7,50,1
2023-07-17,Air India Express,AI2076,LEH,DEL,18,0,0,7,0,1,Clear/Partly Cloudy,28.0,59.5,4.5,12.1,0.6,26.9,74.9,1,35.4,58,1
2025-11-01,Air India Express,AI6200,IXA,DEL,6,27,5,11,1,0,Clear/Partly Cloudy,23.9,57.3,1.2,11.0,0.0,22.0,54.6,17,39.3,36,1
2024-04-22,Star Air,ST7951,BOM,DEL,6,33,0,4,0,0,Rain,27.9,55.6,3.3,10.2,6.2,22.5,70.2,0,33.3,45,1
2023-01-07,IndiGo,IN1224,MAA,HYD,11,17,5,1,1,0,Clear/Partly Cloudy,22.8,65.2,9.5,10.6,0.4,38.4,78.5,7,36.2,43,1
2024-02-07,Air India Express,AI7394,BOM,MAA,22,30,2,2,0,0,Clear/Partly Cloudy,26.8,51.4,10.7,11.1,0.0,15.5,61.7,2,25.2,49,1
2023-12-25,Alliance Air,AL483,BLR,MAA,5,13,0,12,0,0,Clear/Partly Cloudy,19.7,73.7,2.9,9.4,2.8,51.0,71.2,1,38.2,34,1
2023-08-28,IndiGo,IN8172,DEL,CCU,9,24,0,8,0,1,Clear/Partly Cloudy,36.3,66.8,4.7,10.8,0.7,27.8,85.9,8,36.5,49,1
2025-03-15,Air India,AI6306,BOM,DEL,14,39,5,3,1,0,Clear/Partly Cloudy,27.5,50.2,3.6,9.5,0.5,51.3,70.6,2,25.1,49,1
2025-05-11,Akasa Air,AK1116,BOM,BLR,13,27,6,5,1,0,Clear/Partly Cloudy,29.1,45.4,9.4,12.4,1.9,17.9,76.5,3,35.2,33,1
2023-10-05,Vistara,VI4258,GWL,DEL,6,11,3,10,0,0,Clear/Partly Cloudy,31.3,45.1,6.0,11.8,1.5,5.2,39.3,5,23.2,0,0
2023-08-08,Akasa Air,AK4277,MAA,DEL,23,7,1,8,0,0,Clear/Partly Cloudy,36.6,64.9,7.7,13.1,0.0,15.0,67.6,6,36.2,54,1
2023-01-03,IndiGo,IN9384,BOM,CCU,5,42,1,1,0,0,Clear/Partly Cloudy,16.9,60.6,6.0,5.7,2.3,17.5,60.9,4,31.1,42,1
2025-04-12,Akasa Air,AK8975,HYD,DEL,7,49,5,4,1,1,Clear/Partly Cloudy,26.2,48.0,11.4,10.7,1.1,32.1,100.0,10,48.3,49,1
2025-04-17,IndiGo,IN7997,HYD,UDR,12,31,3,4,0,0,Clear/Partly Cloudy,30.4,62.8,11.1,12.6,0.6,27.9,52.8,4,18.0,0,0
2023-09-08,Akasa Air,AK9584,CCU,BLR,11,11,4,9,0,0,Clear/Partly Cloudy,25.0,34.5,3.6,11.0,0.0,10.3,82.7,11,42.5,56,1
2025-11-10,IndiGo,IN4969,MAA,BLR,22,29,0,11,0,0,Clear/Partly Cloudy,23.0,49.1,5.7,10.4,2.6,11.5,73.4,27,47.0,54,1
2024-06-07,Air India Express,AI4006,BLR,SHL,15,36,4,6,0,0,Rain,32.9,51.7,6.6,9.9,4.1,17.3,59.4,0,23.1,34,1
2023-01-30,IndiGo,IN3449,BLR,MAA,5,36,0,1,0,0,Clear/Partly Cloudy,14.9,52.8,5.5,10.0,1.2,26.6,84.3,25,50.9,57,1
2023-10-25,Air India,AI3283,MAA,BLR,23,35,2,10,0,0,Rain,24.0,39.3,7.8,11.5,3.2,12.5,66.8,7,30.5,48,1
2023-02-11,IndiGo,IN1096,IXU,UDR,20,45,5,2,1,1,Rain,17.8,72.8,8.6,11.1,3.8,43.7,44.2,0,26.3,0,0
2024-10-26,SpiceJet,SP2682,MAA,AMD,13,59,5,10,1,0,Clear/Partly Cloudy,21.1,52.4,1.0,8.7,0.0,21.1,78.5,3,25.7,65,1
2025-01-21,Vistara,VI515,JRH,BOM,12,17,1,1,0,0,Clear/Partly Cloudy,20.3,37.2,13.4,11.3,1.2,25.1,43.2,10,19.1,0,0
2024-01-05,Air India Express,AI8168,DEL,MAA,5,5,4,1,0,0,Clear/Partly Cloudy,23.5,56.7,4.5,11.3,0.0,48.9,68.4,23,49.1,42,1
2025-11-12,IndiGo,IN1454,BOM,AMD,12,5,2,11,0,0,Clear/Partly Cloudy,17.6,47.1,12.5,10.7,0.5,12.9,80.0,0,32.9,46,1
2025-07-15,Vistara,VI1795,IXE,COK,9,39,1,7,0,1,Clear/Partly Cloudy,31.3,67.8,3.0,11.7,0.5,23.2,58.0,2,28.6,37,1
2023-07-26,Star Air,ST5526,MAA,COK,22,17,2,7,0,0,Clear/Partly Cloudy,26.9,48.2,10.7,8.2,0.0,23.3,62.9,9,33.5,48,1
2025-04-03,IndiGo,IN8821,HYD,AMD,18,36,3,4,0,1,Rain,29.5,72.3,0.3,9.2,3.6,20.7,91.5,8,46.9,53,1
2024-07-11,Alliance Air,AL7318,BLR,HYD,17,38,3,7,0,1,Clear/Partly Cloudy,31.7,64.3,6.3,10.8,0.7,18.6,81.5,7,30.4,50,1
2024-06-27,Star Air,ST2445,BOM,DEL,9,34,3,6,0,1,Clear/Partly Cloudy,34.0,51.0,7.5,10.3,0.0,27.3,100.0,5,42.6,65,1
2024-10-15,Air India,AI6434,CCU,BOM,14,48,1,10,0,0,Clear/Partly Cloudy,27.5,58.0,4.0,12.0,0.0,12.0,67.7,10,37.4,42,1
2023-02-10,Air India,AI4828,BLR,HYD,19,57,4,2,0,1,Rain,24.2,54.4,3.2,9.2,4.6,31.6,90.7,3,40.9,59,1
2025-12-07,IndiGo,IN4357,HYD,BOM,20,16,6,12,1,1,Clear/Partly Cloudy,22.0,41.8,5.8,14.0,0.0,24.0,100.0,5,43.0,59,1
2025-01-07,IndiGo,IN4061,AMD,BLR,23,46,1,1,0,0,Clear/Partly Cloudy,22.5,55.1,3.6,11.7,0.3,32.3,62.0,14,36.8,32,1
2023-11-05,IndiGo,IN6897,VDY,DEL,21,33,6,11,1,1,Clear/Partly Cloudy,19.7,63.1,2.0,12.4,0.0,22.1,71.1,8,37.6,45,1
2024-01-14,SpiceJet,SP6166,VOPN,IXU,15,41,6,1,1,0,Rain,18.2,71.7,6.2,9.5,8.6,52.7,32.9,0,9.6,0,0
2025-02-12,SpiceJet,SP3761,HYD,BOM,10,37,2,2,0,1,Rain,20.7,57.9,6.9,10.2,5.0,14.7,86.5,0,43.3,69,1
2024-02-16,SpiceJet,SP8885,DEL,COK,18,47,4,2,0,1,Clear/Partly Cloudy,21.3,45.7,7.2,11.0,0.8,13.7,84.0,0,27.5,51,1
2023-05-23,SpiceJet,SP2818,DEL,AMD,9,39,1,5,0,1,Clear/Partly Cloudy,30.7,63.3,2.9,11.9,0.0,27.3,100.0,25,62.8,73,1
2024-10-06,Vistara,VI9085,HYD,MAA,19,54,6,10,1,1,Clear/Partly Cloudy,26.9,42.7,1.9,13.9,0.0,16.5,100.0,0,36.7,62,1
2025-05-28,IndiGo,IN8807,DEL,HYD,10,38,2,5,0,1,Clear/Partly Cloudy,28.6,69.6,3.3,9.3,1.9,29.9,87.6,13,40.1,47,1
2023-07-14,IndiGo,IN3485,DEL,BOM,17,15,4,7,0,1,Clear/Partly Cloudy,42.6,73.1,4.0,10.1,0.5,25.0,100.0,9,58.4,64,1
2025-08-27,IndiGo,IN5173,BOM,CCU,5,48,2,8,0,0,Clear/Partly Cloudy,26.4,65.7,3.0,11.3,2.7,42.6,74.0,3,26.3,49,1
2023-12-13,Air India,AI263,VTU,DEL,11,19,2,12,0,0,Rain,26.9,59.8,4.5,11.8,7.7,34.4,41.4,0,18.3,0,0
2023-12-28,SpiceJet,SP9008,DEL,MAA,8,0,3,12,0,1,Rain,25.3,52.5,4.4,10.3,7.5,30.2,85.0,15,44.1,57,1
2025-08-20,Air India Express,AI6741,DEL,HYD,6,4,2,8,0,0,Clear/Partly Cloudy,31.7,60.3,4.0,12.8,0.0,38.7,66.5,0,35.6,48,1
2025-12-27,IndiGo,IN485,ISK,IXE,11,3,5,12,1,0,Rain,20.9,49.6,1.5,11.5,3.1,18.2,31.2,0,15.8,0,0
2025-08-22,Air India,AI7824,CCU,AMD,7,40,4,8,0,1,Clear/Partly Cloudy,33.3,57.2,2.5,11.3,0.0,32.6,79.9,5,28.6,47,1
2024-04-12,IndiGo,IN2919,COK,IXM,18,2,4,4,0,1,Clear/Partly Cloudy,30.9,61.9,6.9,8.8,3.0,8.9,80.0,9,45.6,50,1
2023-02-23,IndiGo,IN9605,BLR,LEH,17,57,3,2,0,1,Clear/Partly Cloudy,26.5,51.5,3.6,12.6,0.0,26.9,78.8,2,38.9,38,1
2024-09-18,Akasa Air,AK9091,HBX,BLR,11,37,2,9,0,0,Rain,29.6,62.8,2.7,10.2,5.0,36.2,40.8,2,23.7,0,0
2025-09-21,IndiGo,IN5812,NDC,BOM,17,13,6,9,1,1,Clear/Partly Cloudy,28.6,44.2,14.1,11.7,0.0,3.5,66.6,14,42.8,45,1
2025-12-09,IndiGo,IN9058,MAA,LKO,8,36,1,12,0,1,Clear/Partly Cloudy,17.4,71.1,14.4,9.2,0.0,23.0,76.4,4,36.7,55,1
2025-07-17,Vistara,VI675,IXW,MAA,7,54,3,7,0,1,Heavy Rain,31.3,56.3,1.5,13.6,12.0,26.0,67.5,3,30.7,49,1
2023-10-05,IndiGo,IN1925,HYD,NDC,15,58,3,10,0,0,Clear/Partly Cloudy,22.2,49.7,1.8,11.4,0.2,11.8,46.0,2,24.4,0,0
2024-12-06,Air India Express,AI5010,HYD,KUU,6,53,4,12,0,0,Clear/Partly Cloudy,15.0,58.4,2.6,10.2,0.0,26.2,40.9,0,7.8,0,0
2025-03-13,IndiGo,IN7449,AMD,STV,12,28,3,3,0,0,Clear/Partly Cloudy,20.9,67.4,0.2,10.0,0.0,9.2,39.0,0,28.4,0,0
2023-12-24,Air India Express,AI9192,CCU,DEL,14,14,6,12,1,0,Clear/Partly Cloudy,24.0,72.0,6.9,11.6,2.2,40.1,77.1,2,32.2,38,1
2023-01-29,Air India,AI7343,BOM,BLR,21,8,6,1,1,1,Clear/Partly Cloudy,19.8,35.8,14.2,11.6,2.8,8.1,100.0,0,39.9,44,1
2025-08-13,IndiGo,IN3531,HYD,VGA,7,17,2,8,0,1,Rain,32.5,67.8,15.9,9.5,5.7,49.5,77.3,0,31.6,44,1
2024-10-14,Air India,AI3017,DEL,AMD,18,34,0,10,0,1,Clear/Partly Cloudy,22.1,70.3,2.4,12.6,0.0,0.3,97.8,3,40.6,47,1
2023-08-25,Akasa Air,AK4377,DIB,COK,23,16,4,8,0,0,Clear/Partly Cloudy,27.2,36.1,8.9,13.2,0.0,20.3,34.7,0,21.0,0,0
2024-10-11,Vistara,VI8569,MAA,DEL,21,36,4,10,0,1,Clear/Partly Cloudy,32.8,57.8,5.4,9.6,0.3,27.4,85.1,2,36.0,47,1
2023-03-23,IndiGo,IN9604,DEL,CCU,18,4,3,3,0,1,Rain,25.9,40.2,5.1,10.7,3.9,6.4,100.0,20,58.5,62,1
2025-10-22,Air India,AI8802,MYQ,BOM,12,10,2,10,0,0,Clear/Partly Cloudy,35.4,48.7,10.5,10.4,0.7,18.7,44.5,1,23.7,0,0
2023-01-17,Fly91,FL1714,VOBL,AKD,8,18,1,1,0,1,Clear/Partly Cloudy,25.1,65.1,2.2,9.4,1.4,4.7,50.4,0,29.0,37,1
2024-07-05,Vistara,VI9425,COK,BOM,10,0,4,7,0,1,Clear/Partly Cloudy,37.0,48.2,10.3,12.6,0.0,23.7,95.3,20,49.3,60,1
2023-05-28,Akasa Air,AK1593,HYD,MAA,21,6,6,5,1,1,Clear/Partly Cloudy,25.0,65.4,1.8,10.4,0.0,11.8,98.5,0,41.9,52,1
2025-10-25,IndiGo,IN7219,MAA,AMD,10,15,5,10,1,1,Clear/Partly Cloudy,35.0,57.8,1.0,11.8,0.0,35.9,91.1,1,38.3,52,1
2023-01-21,IndiGo,IN3060,DEL,CCU,17,10,5,1,1,1,Rain,21.3,55.8,18.1,10.2,8.3,26.3,98.6,18,60.9,65,1
2024-03-04,IndiGo,IN9993,DEL,BOM,7,11,0,3,0,1,Rain,25.1,58.7,7.4,11.7,4.1,16.7,93.8,1,35.1,49,1
2025-01-18,SpiceJet,SP3817,BLR,AMD,19,25,5,1,1,1,Clear/Partly Cloudy,15.1,51.7,9.1,13.7,0.1,26.9,94.4,3,33.7,46,1
2025-02-10,IndiGo,IN5793,BLR,BOM,10,47,0,2,0,1,Clear/Partly Cloudy,15.0,40.5,0.3,10.7,1.8,28.1,95.9,7,38.2,51,1
2023-01-14,Star Air,ST4208,GOI,AGR,7,7,5,1,1,1,Clear/Partly Cloudy,20.6,39.6,4.0,14.0,1.0,25.2,55.1,4,31.5,45,1
2024-08-13,Air India,AI6957,DEL,MAA,22,17,1,8,0,0,Clear/Partly Cloudy,33.9,52.1,13.2,10.3,1.7,1.1,70.8,15,41.9,61,1
2024-08-18,IndiGo,IN3682,DEL,COK,17,4,6,8,1,1,Clear/Partly Cloudy,35.0,61.1,6.7,11.6,0.0,9.8,100.0,5,46.0,66,1
2024-01-16,SpiceJet,SP9362,COK,DEL,14,59,1,1,0,0,Rain,21.2,62.1,5.0,11.4,8.5,36.6,65.7,10,26.5,41,1
2024-07-06,Akasa Air,AK1461,JRH,BBI,13,33,5,7,1,0,Clear/Partly Cloudy,34.8,57.6,11.9,10.1,0.0,35.6,26.8,2,21.2,0,0
2024-12-28,IndiGo,IN1902,IXA,CCU,13,41,5,12,1,0,Rain,19.2,66.3,16.7,9.9,5.0,31.0,55.1,5,36.0,0,0
2023-10-27,Vistara,VI3286,COK,BOM,5,14,4,10,0,0,Rain,28.1,49.3,7.2,10.3,4.0,19.7,84.8,12,42.2,54,1
2025-02-01,Air India Express,AI3748,RDP,AMD,7,29,5,2,1,1,Clear/Partly Cloudy,11.9,67.4,4.0,11.5,0.0,36.6,74.2,12,52.1,67,1
2024-09-29,IndiGo,IN6544,MAA,AMD,16,13,6,9,1,0,Heavy Rain,28.4,83.5,10.4,8.5,22.8,55.7,84.2,7,42.7,78,1
2025-10-09,IndiGo,IN4697,AMD,VOPC,22,40,3,10,0,0,Clear/Partly Cloudy,23.3,51.2,2.6,11.4,0.0,5.3,54.6,9,37.5,52,1
2025-02-14,Air India,AI6587,BLR,BOM,9,8,4,2,0,1,Rain,20.8,64.2,2.9,10.0,4.6,31.7,95.8,2,35.3,57,1
2024-07-24,Alliance Air,AL8015,BLR,DEL,10,48,2,7,0,1,Clear/Partly Cloudy,38.2,49.8,3.9,9.8,0.0,0.0,100.0,11,43.3,48,1
2025-05-09,Air India,AI3925,BDQ,BOM,20,7,4,5,0,1,Clear/Partly Cloudy,28.3,53.4,11.2,9.0,0.0,28.9,64.5,10,38.5,36,1
2024-01-26,IndiGo,IN8442,HYD,COK,11,27,4,1,0,0,Rain,18.8,62.0,9.5,11.5,4.4,29.8,71.9,4,32.7,50,1
2024-03-27,Air India Express,AI2924,COK,BOM,7,58,2,3,0,1,Clear/Partly Cloudy,29.9,45.0,17.6,11.5,0.0,22.5,100.0,2,51.0,59,1
2023-08-04,Air India,AI7212,HYD,DIU,20,11,4,8,0,1,Clear/Partly Cloudy,32.8,48.3,6.3,10.5,0.0,16.7,63.3,8,27.8,49,1
2025-02-10,IndiGo,IN529,DEL,BOM,9,23,0,2,0,1,Clear/Partly Cloudy,22.9,54.5,9.6,9.5,2.9,24.6,94.1,0,40.0,62,1
2025-02-23,Air India,AI1934,DEL,BOM,23,27,6,2,1,0,Clear/Partly Cloudy,20.1,57.0,1.2,10.0,0.0,13.7,62.6,1,25.7,33,1
2025-07-05,IndiGo,IN8579,HYD,DEL,22,11,5,7,1,0,Clear/Partly Cloudy,38.1,60.7,2.5,9.6,1.8,21.7,73.7,0,23.9,46,1
2024-07-16,IndiGo,IN6508,COK,DEL,17,57,1,7,0,1,Clear/Partly Cloudy,41.1,59.1,2.5,10.0,0.0,33.9,92.3,0,33.3,47,1
2024-05-03,IndiGo,IN5071,COK,HYD,5,17,4,5,0,0,Clear/Partly Cloudy,30.9,49.2,5.0,10.1,0.0,0.0,74.8,0,32.9,42,1
2025-04-25,IndiGo,IN3745,BLR,REW,15,52,4,4,0,0,Clear/Partly Cloudy,23.9,42.3,9.9,12.4,0.0,5.8,58.0,0,31.1,40,1
2023-08-17,Air India,AI5663,DEL,HYD,9,39,3,8,0,1,Clear/Partly Cloudy,24.3,38.6,5.7,8.7,0.0,25.0,100.0,8,54.3,53,1
2025-04-24,IndiGo,IN8966,MAA,CCU,11,2,3,4,0,0,Rain,29.4,46.8,2.5,12.7,3.1,30.6,69.2,7,36.0,40,1
2023-05-18,Air India Express,AI4969,BOM,MAA,20,27,3,5,0,1,Clear/Partly Cloudy,31.4,62.8,16.2,10.1,2.5,29.8,78.1,14,49.9,0,0
2024-10-27,IndiGo,IN2402,BLR,BOM,8,40,6,10,1,1,Clear/Partly Cloudy,28.6,61.4,3.3,11.2,0.0,28.7,100.0,11,45.7,54,1
2025-12-07,Air India,AI7220,MAA,COK,13,38,6,12,1,0,Clear/Partly Cloudy,17.0,42.3,4.0,12.0,0.5,15.7,82.6,5,45.4,36,1
2025-04-15,Air India Express,AI6803,BLR,IXE,8,55,1,4,0,1,Clear/Partly Cloudy,28.7,56.6,4.1,13.2,0.3,28.1,76.6,4,31.0,70,1
2023-01-31,Air India Express,AI646,HYD,DEL,6,37,1,1,0,0,Rain,17.8,83.5,0.9,9.4,6.3,49.8,71.6,0,34.7,41,1
2024-06-23,IndiGo,IN7660,DEL,HYD,15,35,6,6,1,0,Rain,30.2,65.5,6.7,9.6,3.1,32.0,96.1,3,50.0,64,1
2023-03-27,Akasa Air,AK120,BOM,AMD,18,50,0,3,0,1,Clear/Partly Cloudy,22.6,46.1,0.1,11.8,1.6,21.3,98.3,4,56.6,67,1
2024-01-03,IndiGo,IN8981,CJB,BLR,8,29,2,1,0,1,Clear/Partly Cloudy,19.9,49.4,3.6,10.5,0.0,14.1,66.6,1,33.7,0,0
2025-02-26,IndiGo,IN1631,HYD,COK,12,53,2,2,0,0,Clear/Partly Cloudy,20.9,38.1,5.1,13.5,0.0,22.2,74.3,0,34.0,45,1
2025-05-09,Air India,AI6304,DMU,CCU,22,40,4,5,0,0,Rain,29.3,69.4,6.1,6.8,3.2,45.9,36.1,0,18.8,0,0
2023-03-12,SpiceJet,SP8756,BHO,HYD,18,33,6,3,1,1,Clear/Partly Cloudy,19.5,36.2,3.7,11.5,1.1,18.5,66.0,0,24.4,53,1
